idx,title,url,marca,precio,envio,info
1,Celular Moto G22 64GB azul.,https://sodimac.falabella.com/sodimac-cl/product/114268598/Celular-Moto-G22-64GB-azul./114268599,MOTOROLA,$  109.990  ,,"El celular Moto G22 en color azul es una excelente elección para aquellos que buscan un dispositivo móvil con un equilibrio perfecto entre rendimiento, capacidad de almacenamiento y atractivo diseño. Con su capacidad de almacenamiento de 64GB, tendrás espacio suficiente para guardar tus fotos, videos, aplicaciones y archivos sin problemas.
El Moto G22 presenta una pantalla grande y brillante que ofrece una experiencia visual inmersiva y colores vivos. Gracias a su procesador potente y su memoria RAM, disfrutarás de un rendimiento fluido y sin retrasos, lo que te permitirá navegar por aplicaciones, reproducir videos y jugar sin interrupciones.
Además, este celular cuenta con una cámara de alta calidad que captura fotos y videos impresionantes, incluso en condiciones de poca luz. También ofrece una batería de larga duración para que puedas disfrutar de tu dispositivo durante todo el día sin preocuparte por la carga.
Con el celular Moto G22 64GB en color azul, obtendrás un dispositivo móvil confiable, versátil y con características destacadas que se adaptan a tus necesidades diarias. Mantente conectado, captura momentos especiales y disfruta de un rendimiento excepcional con este increíble celular."
1,Celular Smartphone Vivo Y22S 128 GB,https://www.falabella.com/falabella-cl/product/prod65092810/Celular-Smartphone-Vivo-Y22S-128-GB/16581363,VIVO,$  184.990  ,10 Cuotas s/interés CMR," 

Ficha del producto:
Accesorios que incluye: documentación, cable USB
Capacidad de la bateria: 5000 mah
Carga inicial: No aplica
Carga rapida: No
Dual sim: Sí
Flash frontal: No
Informacion adicional: Camara principal 50 + 2 MPResistencia al agua IP54
Nombre comercial: vivo Y22s Azul
Potencia de carga: 18W
Resistente al agua cel: IPX5 (Protegido contra el agua en chorros a presión)
Version conexion bluetooth: Bluetooth 5.0 (6)
Alto: 8,38mm
Ancho: 76,10mm
Camara frontal: 8MP
Camara posterior: Sobre 40MP
Compania: Liberado
Condicion del producto: Nuevo
Conectividad: 3G/4G
Conexion bluetooth: Sí
Duracion en condiciones prev de uso: 2 años
Garantia del proveedor: 12 meses
Gps integrado: Sí
Hecho en: China
Lector de huella: Sí
Marca y modelo del procesador: SDM680
Memoria expandible: Hasta 512GB
Memoria externa incluida: No
Memoria interna: 128GB
Memoria ram: 6GB
Nucleos del procesador: Octa Core
Peso: 192 g
Plazo de disponibilidad de repuestos: 3 años
Plazo de disponibilidad de serv tec: 3 años
Producto perecible: No"
1,Celular Smartphone Xiaomi Redmi A2 32 GB,https://www.falabella.com/falabella-cl/product/16741036/Celular-Smartphone-Xiaomi-Redmi-A2-32-GB/16741036,XIAOMI,$  74.990  ,10 Cuotas s/interés CMR," 

 

 

Ficha del producto:
Accesorios que incluye: Cargador - Manual
Capacidad de la bateria: Li-Ion 5000
Carga inicial: No aplica
Carga rapida: Sí
Dual sim: Sí
Flash frontal: No
Informacion adicional: Camara principal: 8 MP+QVGA/Celulares Liberados, Movistar, Entel o WOM dual SIM. Celulares Claro single SIM.
Nombre comercial: Redmi A2
Potencia de carga: 10W
Resistente al agua cel: no
Sensores: Acelerómetro
Version conexion bluetooth: Bluetooth 5.0 (6)
Alto: 164.9mm
Ancho: 76.8mm
Camara frontal: 5MP
Camara posterior: 8MP
Compania: Liberado
Condicion del producto: Nuevo
Conectividad: 3G/4G
Conexion bluetooth: Sí
Duracion en condiciones prev de uso: 2 Años
Garantia del proveedor: 12 meses
Gps integrado: Sí
Hecho en: China
Lector de huella: No"
1,Apple iPhone 12 64 GB,https://www.falabella.com/falabella-cl/product/prod24342591/Apple-iPhone-12-64-GB/14686761,APPLE,$  699.990  ,10 Cuotas s/interés CMR,"IMPORTANTE
COMO PARTE DE LOS ESFUERZOS DE APPLE POR REDUCIR EL IMPACTO AMBIENTAL, EL IPHONE 12 NO INCLUYE ADAPTADOR DE CORRIENTE, NI EARPODS.
PUEDES USAR EL ADAPTADOR DE CORRIENTE DE APPLE Y LOS AUDIFONOS QUE YA TENGAS O COMPRARLOS POR SEPARADO."
1,Celular Smartphone Xiaomi Poco M5 128 GB,https://www.falabella.com/falabella-cl/product/prod72601766/Celular-Smartphone-Xiaomi-Poco-M5-128-GB/16643352,XIAOMI,$  139.990  ,10 Cuotas s/interés CMR,
1,Celular Smartphone Motorola Edge 30 Neo...,https://www.falabella.com/falabella-cl/product/prod62026658/Celular-Smartphone-Motorola-Edge-30-Neo-128-GB/16568056,MOTOROLA,$  279.990  ,10 Cuotas s/interés CMR," 

Ficha del producto:
Accesorios que incluye: Cargador turbo power 68W + cubierta protectora de goma
Capacidad de la bateria: 4020 mAh
Carga rapida: Sí
Dual sim: No
Flash frontal: No
Informacion adicional: Colores PANTONE del año. Cámara princial: 64MP (OIS) + 13MP (wide+Macro+Depth). Sistema operativo: Android 12. Tamaño de la pantalla: 6.28"". Tipo de pantalla: pOLED. Carga rápida: Sí, 68W.
Nombre comercial: MOTOROLA EDGE 30 NEO
Potencia de carga: 68W
Resistente al agua cel: no
Sensores: Accelerometer, Proximity Sensor, Gyroscope, Ambient Light, Magnetometer (e-Compass)
Alto: 152.94mm
Ancho: 71.23mm
Camara frontal: 32MP
Compania: Liberado
Condicion del producto: Nuevo
Conectividad: 5G
Conexion bluetooth: Sí
Duracion en condiciones prev de uso: 2 años
Garantia del proveedor: 12 meses
Gps integrado: Sí
Hecho en: China
Lector de huella: Sí
Marca y modelo del procesador: Qualcomm Snapdragon 695 (SM6375)
Memoria expandible: No aplica
Memoria externa incluida: No
Memoria interna: 128GB
Memoria ram: 8GB
Nucleos del procesador: Octa Core
Peso: 155grs
Plazo de disponibilidad de repuestos: 2 años
Plazo de disponibilidad de serv tec: 2 años"
1,Celular Smartphone Motorola Edge 30 Neo...,https://www.falabella.com/falabella-cl/product/prod62026658/Celular-Smartphone-Motorola-Edge-30-Neo-128-GB/16708655,MOTOROLA,$  279.990  ,10 Cuotas s/interés CMR," 

Ficha del producto:
Accesorios que incluye: Cargador turbo power 68W + cubierta protectora de goma
Capacidad de la bateria: 4020 mAh
Carga rapida: Sí
Dual sim: No
Flash frontal: No
Informacion adicional: Colores PANTONE del año. Cámara princial: 64MP (OIS) + 13MP (wide+Macro+Depth). Sistema operativo: Android 12. Tamaño de la pantalla: 6.28"". Tipo de pantalla: pOLED. Carga rápida: Sí, 68W.
Nombre comercial: MOTOROLA EDGE 30 NEO
Potencia de carga: 68W
Resistente al agua cel: no
Sensores: Accelerometer, Proximity Sensor, Gyroscope, Ambient Light, Magnetometer (e-Compass)
Alto: 152.94mm
Ancho: 71.23mm
Camara frontal: 32MP
Compania: Liberado
Condicion del producto: Nuevo
Conectividad: 5G
Conexion bluetooth: Sí
Duracion en condiciones prev de uso: 2 años
Garantia del proveedor: 12 meses
Gps integrado: Sí
Hecho en: China
Lector de huella: Sí
Marca y modelo del procesador: Qualcomm Snapdragon 695 (SM6375)
Memoria expandible: No aplica
Memoria externa incluida: No
Memoria interna: 128GB
Memoria ram: 8GB
Nucleos del procesador: Octa Core
Peso: 155grs
Plazo de disponibilidad de repuestos: 2 años
Plazo de disponibilidad de serv tec: 2 años"
1,Celular Senior Introtech más Chip Entel,https://www.falabella.com/falabella-cl/product/115812787/Celular-Senior-Introtech-mas-Chip-Entel/115812788,INTROTECH,$  39.990  ,10 cuotas sin interés,"Celular Senior + Chip Entel con 1 GB de navegación y 30 Minutos Es perfecto para los de más avanzada edad ya que posee teclas grandes para facilitar su marcación y también posee un botón SOS configurable para contactar rápidamente a sus más cercanos. También posee linterna y radio con antena incluida. Posee cámara de 0,3MP y espacio para ampliar la memoria con tarjeta SD. Posee 2 pantallas, la pantalla externa ayuda al adulto mayor para saber quién lo está contactando. También posee Bluetooth y Dual SIM para usar 2 Chip. Es sumamente intuitivo y viene a solucionar el problema de comunicación móvil del adulto mayor.
."
1,"Celular Adulto Mayor 3G Rojo / 16 GB / 2.4 "".",https://sodimac.falabella.com/sodimac-cl/product/110257911/Celular-Adulto-Mayor-3G-Rojo-16-GB-2.4-./110257913,IRT,$  43.990  ,,"Manuales y documentos
Manual de Armado"
1,Celular Smartphone Motorola E22I 64GB Gris,https://www.falabella.com/falabella-cl/product/16718507/Celular-Smartphone-Motorola-E22I-64GB-Gris/16718507,ENTEL,$  89.990  ,10 Cuotas s/interés CMR," 

Ficha del producto:
Accesorios que incluye: Cargador y cable
Capacidad de la bateria: 4020 mAh
Carga rapida: Sí
Dual sim: No
Flash frontal: No
Informacion adicional: Sistema de 2 cámaras posteriores 16Mpx+2Mpx
Nombre comercial: Moto e22i
Potencia de carga: 10W
Resistente al agua cel: IPX0 (Sin protección especial)
Sensores: Accelerometer, Proximity Sensor, Fingerprint Sensor, Ambient Light
Alto: 163.56 mm
Ancho: 74.65 mm
Camara frontal: 5MP
Camara posterior: 16MP
Compania: Liberado
Condicion del producto: Nuevo
Conectividad: 4G
Conexion bluetooth: Sí
Duracion en condiciones prev de uso: 24 meses
Garantia del proveedor: 12 meses
Gps integrado: Sí
Hecho en: China
Lector de huella: Sí
Marca y modelo del procesador: Media Tek MTKG37
Memoria expandible: Sobre 512GB
Memoria externa incluida: No
Memoria interna: 64GB
Memoria ram: 2GB
Nucleos del procesador: Octa Core
Pais: Chile
Peso: 169 grs
Plazo de disponibilidad de repuestos: 12 meses
Plazo de disponibilidad de serv tec: 12 meses
Producto perecible: No"
1,Apple iPhone 14 Plus 128 GB,https://www.falabella.com/falabella-cl/product/prod60550623/Apple-iPhone-14-Plus-128-GB/16563285,APPLE,$  969.990  ,10 Cuotas s/interés CMR,"iPhone 14 y iPhone 14 Plus. Grande y extragrande.
El iPhone 14 y el iPhone 14 Pro son los modelos de iPhone más avanzados hasta ahora, con nuevas ypoderosas mejoras en las cámaras, una batería para todo el día, una funcionalidad de seguridad que salva vidasy mucho más."
1,Celular Smartphone Samsung Galaxy S20 FE...,https://www.falabella.com/falabella-cl/product/prod68214155/Celular-Smartphone-Samsung-Galaxy-S20-FE-5G-256-GB/16615767,SAMSUNG,$  649.990  ,10 Cuotas s/interés CMR,"Cámara de nivel profesional
Space Zoom
Toma única
La batería inteligente para todo el día
Todos los ojos puestos en la pantalla Infinity-O
Mejora tu vista. La pantalla Infinity-O Full HD+ de 6,5"" apenas tiene biseles alrededor de los bordes planos y un orificio superpequeño para la cámara. Lo que significa una pantalla más inmersiva que hace que tus juegos, transmisiones y videollamadas sean mucho más divertidos."
1,Celular Smartphone Xiaomi Redmi Note 11 Pro 128 GB,https://www.falabella.com/falabella-cl/product/prod48567495/Celular-Smartphone-Xiaomi-Redmi-Note-11-Pro-128-GB/16573775,XIAOMI,$ 279.990 -,10 Cuotas s/interés CMR,"1 foto, 108 millones de detalles
El Redmi Note 11 Pro está equipado con una cámara principal de 108 megapíxeles, que graba 108 millones de detalles en modo de 108 MP en cada toma y ofrece una excelente nitidez incluso cuando se amplía varias veces."
1,Celular Smartphone Samsung Galaxy S21 FE...,https://www.falabella.com/falabella-cl/product/prod45560781/Celular-Smartphone-Samsung-Galaxy-S21-FE-5G-256-GB/15861866,SAMSUNG,$  599.990  ,10 Cuotas s/interés CMR,"Galaxy S21 FE 5G
Imagen impecable, como tomada en un estudio fotográfico
El modo Retrato hace que la persona fotografiada sea el centro de atención. Simplemente agrega un efecto para hacer que la toma sea el reflejo de tu estado de ánimo y luego compártela directamente en tus redes sociales."
1,Celular Motorola E22i 64GB Blanco SS,https://sodimac.falabella.com/sodimac-cl/product/118510173/Celular-Motorola-E22i-64GB-Blanco-SS/118510187,MOTOROLA,$  94.990  ,,"El celular Motorola E22i en color blanco es un dispositivo moderno y versátil que ofrece un rendimiento confiable a un precio asequible. Con una capacidad de almacenamiento de 64GB, tendrás suficiente espacio para almacenar tus aplicaciones, fotos, videos y archivos importantes.
Este celular cuenta con una pantalla Max Vision de 6.5 pulgadas, que te brinda una experiencia visual inmersiva y colores vibrantes. Su procesador eficiente y su memoria RAM garantizan un rendimiento fluido y sin interrupciones mientras navegas por aplicaciones y realizas múltiples tareas.
La cámara principal de 13 MP del Motorola E22i te permite capturar fotos y videos nítidos y de alta calidad, mientras que la cámara frontal de 5 MP es perfecta para selfies y videollamadas. Además, su batería de larga duración te brinda una autonomía prolongada para que puedas disfrutar de tu celular durante todo el día sin preocuparte por quedarte sin energía.
Con el celular Motorola E22i 64GB en color blanco, obtendrás un dispositivo confiable con características modernas y un diseño elegante. Es ideal para aquellos que buscan un celular funcional y atractivo a un precio accesible."
1,Apple iPhone 14 Plus 256 GB,https://www.falabella.com/falabella-cl/product/prod60637266/Apple-iPhone-14-Plus-256-GB/16563290,APPLE,$  1.079.990  ,10 Cuotas s/interés CMR,"iPhone 14 y iPhone 14 Plus. Grande y extragrande.
El iPhone 14 y el iPhone 14 Pro son los modelos de iPhone más avanzados hasta ahora, con nuevas ypoderosas mejoras en las cámaras, una batería para todo el día, una funcionalidad de seguridad que salva vidasy mucho más."
1,Celular Smartphone Xiaomi Redmi Note 11S 128 GB,https://www.falabella.com/falabella-cl/product/prod48327687/Celular-Smartphone-Xiaomi-Redmi-Note-11S-128-GB/16224339,XIAOMI,$  249.990  ,10 Cuotas s/interés CMR,
1,Celular Smartphone Vivo Y02S 32 GB,https://www.falabella.com/falabella-cl/product/16581367/Celular-Smartphone-Vivo-Y02S-32-GB/16581367,VIVO,$  109.990  ,10 Cuotas s/interés CMR,"Material compuesto 2.5D + marco plano
Este tono azul claro cobra vida con un patrón de ondas danzantes que te rejuvenecen con pasión y vitalidad."
1,Celular Smartphone Vivo Y16 64 GB,https://www.falabella.com/falabella-cl/product/prod65097300/Celular-Smartphone-Vivo-Y16-64-GB/16581365,VIVO,$  139.990  ,10 Cuotas s/interés CMR," 

Ficha del producto:
Accesorios que incluye: Documentación
Capacidad de la bateria: 5000 mah
Carga inicial: No aplica
Carga rapida: No
Dual sim: Sí
Flash frontal: No
Informacion adicional: Camara principal 13 + 2 MPResistencia al agua IP62
Nombre comercial: vivo Y16 Negro
Potencia de carga: 10W
Resistente al agua cel: IPX6 (Protegido contra chorros a alta presión)
Version conexion bluetooth: Bluetooth 5.0 (6)
Alto: 8,19mm
Ancho: 75,55mm
Camara frontal: 5MP
Camara posterior: 13MP
Compania: Liberado
Condicion del producto: Nuevo
Conectividad: 3G/4G
Conexion bluetooth: Sí
Duracion en condiciones prev de uso: 2 años
Garantia del proveedor: 12 meses
Gps integrado: Sí
Hecho en: China
Lector de huella: Sí
Marca y modelo del procesador: Helio P35
Memoria expandible: Hasta 512GB
Memoria externa incluida: No
Memoria interna: 64GB
Memoria ram: 4GB
Nucleos del procesador: Octa Core
Peso: 183 g
Plazo de disponibilidad de repuestos: 3 años
Plazo de disponibilidad de serv tec: 3 años
Producto perecible: No"
1,Celular Smartphone Samsung Galaxy A23 5G...,https://www.falabella.com/falabella-cl/product/prod84713776/Celular-Smartphone-Samsung-Galaxy-A23-5G-128GB-Black/16677420,SAMSUNG,$  269.990  ,10 Cuotas s/interés CMR,"5G
Pantalla Infinity-V 6,6""
Cámara OIS de 50MP
5000mAh
Ya estamos conectados a 5G
En la red de datos móviles de próxima generación, la potencia de las velocidades rápidas del 5G cambia la forma de experimentar y compartir contenidos: desde juegos y streaming súper fluidos, hasta compartir y descargar de forma ultrarrápida."
1,Celular Moto G53 128GB Plata,https://sodimac.falabella.com/sodimac-cl/product/118510609/Celular-Moto-G53-128GB-Plata/118510620,MOTOROLA,$  169.990  ,,"El celular Moto G53 en color plata es un dispositivo móvil de alta calidad que combina un rendimiento sólido con un diseño elegante. Con su amplio almacenamiento de 128GB, tendrás espacio suficiente para guardar tus fotos, videos, aplicaciones y archivos sin preocuparte por quedarte sin espacio.
Este celular cuenta con una pantalla grande y vívida que ofrece una experiencia visual envolvente, con colores vivos y detalles nítidos. Además, su potente procesador y su memoria RAM generosa permiten un rendimiento fluido y sin problemas al utilizar aplicaciones y juegos exigentes.
La cámara de alta resolución del Moto G53 te permite capturar fotos y videos de excelente calidad, para que puedas inmortalizar tus momentos especiales. Además, su batería de larga duración te brinda la tranquilidad de que tendrás energía suficiente para todo el día.
Con el celular Moto G53 128GB en color plata, disfrutarás de un dispositivo confiable y versátil que se adapta a tus necesidades diarias. Mantente conectado, captura recuerdos preciosos y disfruta de un rendimiento excepcional con este increíble celular."
1,Samsung Galaxy Z Flip4 5G 256GB GRAPHITE,https://www.falabella.com/falabella-cl/product/114098818/Samsung-Galaxy-Z-Flip4-5G-256GB-GRAPHITE/114098819,SAMSUNG,$  599.990  ,10 cuotas sin interés,"Descripción
Samsung Galaxy Z Flip4 5G 256GB
Tamaño 165.2 x 71.9 x 6.9 mm (abierto)
84.9 x 71.9 x 15.9~17.1 mm (cerrado)
Peso 187 g
Material Frente de plástico, posterior de vidrio, marco de aluminio
SIM Nano-SIM – eSIM
Pantalla Foldable Dynamic AMOLED 2X, touchscreen capacitivo, 16M colores
Tamaño 6.7 pulgadas, 22:9
Resolución 1080 x 2640 pixels
Protección Gorilla Glass Victus+ (atrás)
Pantalla Cover: Super AMOLED, 1.9 pulgadas, 260 x 512 pixels, 302ppi, Gorilla Glass Victus+
HDR10+
Refresco 120Hz

Sistema operativo Android 12, One UI 4.1.1
Procesador Qualcomm SM8475 Snapdragon 8+ Gen 1
CPU Octa-core 3.2GHz
GPU Adreno 670
Memoria externa No
Memoria Interna 256GB / 8GB RAM
Cámara Principal Dual, 12 MP (f/1.8, PDAF Dual Pixel, OIS, wide) + 12 MP (f/2.2, ultrawide)
Características autofocus PDAF Dual Pixel, estabilización óptica de imagen, flash LED, geo-tagging, HDR
Video 4K@30/60fps, 1080p@60/240fps, 720p@960fps, HDR10+
Cámara frontal 10 MP, f/2.4, PDAF, wide
características HDR
Video 4K@30fps
WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Si, con A-GPS, GLONASS, GALILEO, BDS
NFC Si
Sensores Detector de huella, accelerometer, gyro, proximity, compass, barometer
USB USB Type-C 2.0, OTG
Batería No removible Li-Po 3700 mAh battery
Carga Carga rápida 25W - Carga inalámbrica 15W - Carga Reversible 4.5W"
1,Celular Smartphone Xiaomi Redmi Note 12 Pro 256GB,https://www.falabella.com/falabella-cl/product/prod85409122/Celular-Smartphone-Xiaomi-Redmi-Note-12-Pro-256GB/16771923,XIAOMI,$  389.990  ,10 Cuotas s/interés CMR," 

 

Ficha del producto:
Accesorios que incluye: Cargador - Manual - Telefono
Carga inicial: No aplica
Carga rapida: Sí
Dual sim: Sí
Flash frontal: No
Informacion adicional: Camara principal: 50MP + 8MP + 2MP/Celulares Liberados, Movistar, Entel o WOM dual SIM. Celulares Claro single SIM.
Nombre comercial: REDMI NOTE 12 PRO 5G 256
Potencia de carga: 67W
Resistente al agua cel: no
Sensores: Huella digital (montada en la parte lateral), acelerómetro, proximidad, brújula,giroscopio
Version conexion bluetooth: Bluetooth 5.2 (4)
Alto: 162.9mm
Ancho: 76mm
Compania: Liberado
Condicion del producto: Nuevo
Conectividad: 5G
Conexion bluetooth: Sí
Duracion en condiciones prev de uso: 2 años
Garantia del proveedor: 12 Meses
Gps integrado: Sí
Hecho en: China
Lector de huella: Sí
Marca y modelo del procesador: Mediatek MT6877V Dimensity 1080
Memoria expandible: No aplica
Memoria externa incluida: No
Memoria interna: 256GB
Memoria ram: 8GB
Nucleos del procesador: Octa Core"
1,Celular Smartphone Tecno Spark 10C 656” 8GB...,https://www.falabella.com/falabella-cl/product/122184335/Celular-Smartphone-Tecno-Spark-10C-656%E2%80%9D-8GB-128GB-Metal-Black/122184340,GENERICO,$  134.900  ,10 cuotas sin interés,"El Tecno Spark 10C es un teléfono inteligente que ofrece un diseño atractivo, una pantalla grande y nítida, un rendimiento potente, una batería duradera, una cámara impresionante y un precio asequible. Si buscas un teléfono inteligente de gama media que tenga todas estas características, el Tecno Spark 10C 128GB es una excelente opción.

Android: 12.0
RAM: 8GB
Memoria: 128GB
Dimensiones del producto: 16,4 x 7,5 x 0,9 cm
Baterías: batería de polímero de litio
Conectividad: Bluetooth, USB, 2.4G, 5G
GPS: AGPS
Funciones especiales:
Escáner de huellas dactilares
Cámara trasera, cámara principal, cámara dual.
Resolución: 720p
Cámara delantera: 8MP
Camara trasera dual de 16MP
Factor de forma: táctil
Clasificación de potencia de la batería: 5000
Tiempo de conversación telefónica: 36 horas
País de origen: India
Peso del artículo: 195 g"
1,Samsung Galaxy S21 FE 5G 256GB,https://www.falabella.com/falabella-cl/product/121276920/Samsung-Galaxy-S21-FE-5G-256GB/121276921,SAMSUNG,$  489.990  ,10 cuotas sin interés,"Colores precisos en una pantalla que puedes sostener con una mano
Una pantalla inmersiva con imágenes realistas. No solo se han reducido drásticamente los biseles para una vista más amplia, sino que la pantalla Dynamic AMOLED 2X del Galaxy S21 FE 5G ofrece colores vibrantes y brillo incluso con luz solar intensa.
Procesador de alto rendimiento con Galaxy S21 FE 5G
Un procesador que trabaja duro para que puedas jugar potentemente. Junto con la tecnología de ahorro de energía, este chip es tan rápido, tan poderoso y tan inteligente que te permite disfrutar tus juegos con muchos gráficos y ofrece un rendimiento multitarea como nunca antes."
